0, 42, 3.6841614671687903
0, 47, 3.7066651673208675
0, 70, 3.6660831242950827
0, 86, 3.7930475395002246
0, 97, 3.6623422136524493
0, 116, 3.7848122048760615
0, 133, 3.713024067412142
0, 207, 3.7462938069653937
0, 208, 3.771982125963434
0, 209, 3.4281837976161484
0, 231, 3.5810952946117682
0, 295, 3.7124611205097473
0, 339, 3.2232042248500696
0, 372, 3.740319883701655
0, 482, 3.4017227550210203
0, 553, 3.7602817819055954
0, 573, 3.591872583145113
0, 605, 3.570548109227657
0, 698, 3.780644592248514
0, 730, 3.743384383742879
0, 739, 3.077214780908312
0, 769, 3.7568842554658692
0, 843, 3.644554692122407
0, 892, 3.394587559263881
0, 893, 3.730640470873583
0, 943, 3.1404667994530326
0, 958, 3.8223297764908386
0, 1006, 3.581796613161659
0, 1021, 3.645907018214537
0, 1062, 3.4105038144786697
0, 1073, 3.1599875001379045
0, 1159, 3.123027125587479
0, 1252, 3.888686466002537
0, 1539, 3.069172944349554
0, 1560, 2.964539884161159
0, 1659, 3.398470221924245
0, 2415, 3.400252108456521
0, 2477, 3.679324333695176
0, 2562, 3.753007179742764
0, 2776, 3.4293587151392546
0, 2830, 3.187303795092955
0, 2934, 3.034275487035525
0, 3070, 3.4153006742049996
0, 3317, 3.3050113722584
0, 3394, 3.6811867813852825
0, 3429, 3.715649142235417
0, 3470, 3.8604416476356453
0, 3606, 3.3230830183684197
0, 3697, 3.02023660710169
0, 3706, 3.0
1, 56, 3.2019722508467616
1, 108, 3.285380958183922
1, 143, 3.153787909319926
1, 159, 3.268359944750272
1, 209, 3.2974527786416545
1, 283, 3.448537359618323
1, 339, 3.113164295725793
1, 391, 3.033371208302656
1, 406, 3.5031857827942687
1, 463, 3.2874108436137077
1, 623, 3.1657052659989486
1, 715, 3.4078365400780024
1, 1013, 3.434414638449479
1, 1076, 3.307928958806349
1, 1089, 3.2815997632889897
1, 1108, 3.222682880628204
1, 1109, 3.2250342641399947
1, 1159, 2.82059415630272
1, 1279, 3.5693119008746033
1, 1335, 3.3654439284326125
1, 1487, 2.755303124548647
1, 1523, 3.3954102342327515
1, 1532, 3.389293854356768
1, 1573, 3.377100989117787
1, 1586, 2.941634839881452
1, 1666, 3.1996514483104836
1, 1734, 3.075512375464552
1, 1831, 3.189717399063322
1, 1835, 3.3113153494668763
1, 1895, 3.212067943919744
1, 1909, 3.4569746951560423
1, 1929, 3.3933413162109733
1, 2124, 2.831613431014826
1, 2272, 3.3677437982893466
1, 2398, 3.659389928040837
1, 2446, 2.7627048098414333
1, 2803, 3.3262795224834516
1, 2820, 3.3479261878659825
1, 3227, 3.1593716777179846
1, 3266, 3.293922320781641
1, 3680, 3.0950489624307997
2, 264, 3.7351915563058617
2, 394, 3.6688230103829955
2, 420, 3.397428547557783
2, 464, 3.4130686845269436
2, 502, 3.431783624029166
2, 532, 3.725772003475435
2, 628, 3.4642099279805008
2, 674, 3.546892507601937
2, 936, 3.641695990375799
2, 1069, 2.858924522965169
2, 1071, 3.682482979945585
2, 1296, 3.7149184257245267
2, 1343, 3.804253343937993
2, 1416, 3.634785351905056
2, 1636, 3.784237520807291
2, 1719, 3.5578102330604224
2, 1773, 3.4743786728771653
2, 1872, 3.0588319664670243
2, 1913, 3.3868190903177844
2, 2125, 2.846021664961917
2, 2300, 3.3464957744124244
2, 2403, 3.7883855004524176
2, 2703, 3.271426035244085
2, 2860, 3.5057640281150775
2, 2942, 3.736925056442673
2, 3066, 3.708301636804552
2, 3210, 3.653595093623917
2, 3226, 3.6149935602065346
2, 3257, 3.2140752659668825
2, 3324, 3.7496306190355067
2, 3373, 2.3445646589162727
2, 3398, 3.3691827278271567
2, 3400, 3.745714282011259
2, 3440, 3.0
2, 3450, 3.4186404279462157
2, 3458, 3.150157841153341
2, 3563, 3.6126744671859132
2, 3711, 3.7696766932343913
3, 8, 3.5431584613946705
3, 19, 4.040330099963966
3, 20, 4.108480642149335
3, 23, 3.96995759536112
3, 42, 3.953281058802954
3, 44, 3.5866162812741487
3, 64, 3.9786320231070946
3, 92, 3.9411695993896707
3, 105, 4.053488291325955
3, 107, 3.701160209229834
3, 120, 3.7159242187396453
3, 141, 3.486153035428173
3, 167, 3.9475942943235287
3, 173, 3.731709555433528
3, 303, 4.09506543208397
3, 409, 3.9419595526611206
3, 454, 3.643384215577274
3, 490, 3.6400945030030107
3, 497, 3.1270936738322024
3, 509, 3.544492216352257
3, 523, 3.6189576487578163
3, 526, 3.369555713464572
3, 540, 3.9662724646664618
3, 654, 3.6080620317620906
3, 872, 2.94634959910044
3, 974, 4.110506950824336
3, 1551, 4.0142034203966706
3, 2785, 3.344632350170552
3, 3286, 2.5086252860044547
3, 3385, 3.843435185058583
3, 3392, 3.3274351755585485
3, 3512, 3.780627705628503
3, 3707, 3.871265426136321
4, 17, 2.588299042772796
4, 21, 3.585660732508132
4, 71, 3.1334209724791435
4, 78, 3.1803911246762664
4, 85, 3.5069372371721164
4, 130, 3.2930542595933225
4, 154, 3.298794163858898
4, 168, 3.656256856141601
4, 174, 3.373135209080914
4, 219, 3.459909832169706
4, 384, 2.783122640140519
4, 401, 3.434659005012681
4, 543, 3.399637796891688
4, 547, 3.3706297898832105
4, 583, 3.430336528564515
4, 978, 3.2620813465210765
4, 1127, 3.635061316644715
4, 1511, 3.046156656577201
4, 1615, 2.9394602008090427
4, 1914, 3.3531628256452795
4, 2051, 3.183066441030628
4, 2340, 3.415613944887859
4, 2565, 2.7280880688739644
4, 2804, 3.3084580508953034
4, 3175, 3.3888156580415996
4, 3592, 3.3748990069827105
5, 16, 3.2716774772766084
5, 42, 3.2880715125931728
5, 54, 3.2709975752379497
5, 110, 3.1627166469595243
5, 222, 3.108064582430756
5, 257, 3.1058437811410933
5, 266, 3.2499641716364533
5, 348, 3.2144485728774264
5, 600, 3.2542731417621966
5, 613, 3.311854344685313
5, 718, 3.3003142267559267
5, 723, 3.228341596819283
5, 945, 3.170571905715097
5, 1043, 3.1996086260907224
5, 1244, 3.2261771583801364
5, 1493, 3.2021553848178237
5, 1747, 2.7615424735844076
5, 2089, 3.222171636180718
5, 2199, 3.3227926620272124
5, 2414, 3.2972664559474354
